"","x","Asset","Prob","age","xx","variable","value"
"197",0.95,"Turbine, Runner","rn_IR_Mean_Impact_Cost",95,0.95,"IR_Bearing Failure_rn_mean",71718035.0741846
"198",0.96,"Turbine, Runner","rn_IR_Mean_Impact_Cost",96,0.96,"IR_Bearing Failure_rn_mean",74101259.0946076
"199",0.97,"Turbine, Runner","rn_IR_Mean_Impact_Cost",97,0.97,"IR_Bearing Failure_rn_mean",81898633.7164495
"200",0.98,"Turbine, Runner","rn_IR_Mean_Impact_Cost",98,0.98,"IR_Bearing Failure_rn_mean",83974904.9089131
"201",0.99,"Turbine, Runner","rn_IR_Mean_Impact_Cost",99,0.99,"IR_Bearing Failure_rn_mean",99087811.6935117
"202",1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",100,1,"IR_Bearing Failure_rn_mean",101242115.434033
"203",0,"Turbine, Runner","rn_IR_Mean_Impact_Cost",0,0,"IR_Blown Head Cover (Turbine)_rn_mean",0.193081241152589
"204",0.01,"Turbine, Runner","rn_IR_Mean_Impact_Cost",1,0.01,"IR_Blown Head Cover (Turbine)_rn_mean",3.05912926313954
"205",0.02,"Turbine, Runner","rn_IR_Mean_Impact_Cost",2,0.02,"IR_Blown Head Cover (Turbine)_rn_mean",10.5662492375239
"206",0.03,"Turbine, Runner","rn_IR_Mean_Impact_Cost",3,0.03,"IR_Blown Head Cover (Turbine)_rn_mean",38.5959000332936
"207",0.04,"Turbine, Runner","rn_IR_Mean_Impact_Cost",4,0.04,"IR_Blown Head Cover (Turbine)_rn_mean",82.2899888878095
"208",0.05,"Turbine, Runner","rn_IR_Mean_Impact_Cost",5,0.05,"IR_Blown Head Cover (Turbine)_rn_mean",145.30382018891
"209",0.06,"Turbine, Runner","rn_IR_Mean_Impact_Cost",6,0.06,"IR_Blown Head Cover (Turbine)_rn_mean",242.757663948242
"210",0.07,"Turbine, Runner","rn_IR_Mean_Impact_Cost",7,0.07,"IR_Blown Head Cover (Turbine)_rn_mean",369.329381078139
"211",0.08,"Turbine, Runner","rn_IR_Mean_Impact_Cost",8,0.08,"IR_Blown Head Cover (Turbine)_rn_mean",541.86827872132
"212",0.09,"Turbine, Runner","rn_IR_Mean_Impact_Cost",9,0.09,"IR_Blown Head Cover (Turbine)_rn_mean",798.873726397662
"213",0.1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",10,0.1,"IR_Blown Head Cover (Turbine)_rn_mean",1201.56733638753
"214",0.11,"Turbine, Runner","rn_IR_Mean_Impact_Cost",11,0.11,"IR_Blown Head Cover (Turbine)_rn_mean",1869.73350353343
"215",0.12,"Turbine, Runner","rn_IR_Mean_Impact_Cost",12,0.12,"IR_Blown Head Cover (Turbine)_rn_mean",2650.07707715535
"216",0.13,"Turbine, Runner","rn_IR_Mean_Impact_Cost",13,0.13,"IR_Blown Head Cover (Turbine)_rn_mean",3588.98838788385
"217",0.14,"Turbine, Runner","rn_IR_Mean_Impact_Cost",14,0.14,"IR_Blown Head Cover (Turbine)_rn_mean",4616.75282651869
"218",0.15,"Turbine, Runner","rn_IR_Mean_Impact_Cost",15,0.15,"IR_Blown Head Cover (Turbine)_rn_mean",6178.61504877985
"219",0.16,"Turbine, Runner","rn_IR_Mean_Impact_Cost",16,0.16,"IR_Blown Head Cover (Turbine)_rn_mean",8216.93608147086
"220",0.17,"Turbine, Runner","rn_IR_Mean_Impact_Cost",17,0.17,"IR_Blown Head Cover (Turbine)_rn_mean",10556.9824214993
"221",0.18,"Turbine, Runner","rn_IR_Mean_Impact_Cost",18,0.18,"IR_Blown Head Cover (Turbine)_rn_mean",13376.9304783937
"222",0.19,"Turbine, Runner","rn_IR_Mean_Impact_Cost",19,0.19,"IR_Blown Head Cover (Turbine)_rn_mean",15636.5698870739
"223",0.2,"Turbine, Runner","rn_IR_Mean_Impact_Cost",20,0.2,"IR_Blown Head Cover (Turbine)_rn_mean",20835.0475607158
"224",0.21,"Turbine, Runner","rn_IR_Mean_Impact_Cost",21,0.21,"IR_Blown Head Cover (Turbine)_rn_mean",30157.9413759856
"225",0.22,"Turbine, Runner","rn_IR_Mean_Impact_Cost",22,0.22,"IR_Blown Head Cover (Turbine)_rn_mean",41935.5815653975
"226",0.23,"Turbine, Runner","rn_IR_Mean_Impact_Cost",23,0.23,"IR_Blown Head Cover (Turbine)_rn_mean",48467.5593978758
"227",0.24,"Turbine, Runner","rn_IR_Mean_Impact_Cost",24,0.24,"IR_Blown Head Cover (Turbine)_rn_mean",55041.3312032225
"228",0.25,"Turbine, Runner","rn_IR_Mean_Impact_Cost",25,0.25,"IR_Blown Head Cover (Turbine)_rn_mean",64713.7044464869
"229",0.26,"Turbine, Runner","rn_IR_Mean_Impact_Cost",26,0.26,"IR_Blown Head Cover (Turbine)_rn_mean",87674.5557612453
"230",0.27,"Turbine, Runner","rn_IR_Mean_Impact_Cost",27,0.27,"IR_Blown Head Cover (Turbine)_rn_mean",100737.32827969
"231",0.28,"Turbine, Runner","rn_IR_Mean_Impact_Cost",28,0.28,"IR_Blown Head Cover (Turbine)_rn_mean",118975.100261221
"232",0.29,"Turbine, Runner","rn_IR_Mean_Impact_Cost",29,0.29,"IR_Blown Head Cover (Turbine)_rn_mean",131968.254569993
"233",0.3,"Turbine, Runner","rn_IR_Mean_Impact_Cost",30,0.3,"IR_Blown Head Cover (Turbine)_rn_mean",148032.591875809
"234",0.31,"Turbine, Runner","rn_IR_Mean_Impact_Cost",31,0.31,"IR_Blown Head Cover (Turbine)_rn_mean",173253.502392539
"235",0.32,"Turbine, Runner","rn_IR_Mean_Impact_Cost",32,0.32,"IR_Blown Head Cover (Turbine)_rn_mean",196250.838544627
"236",0.33,"Turbine, Runner","rn_IR_Mean_Impact_Cost",33,0.33,"IR_Blown Head Cover (Turbine)_rn_mean",232966.65712103
"237",0.34,"Turbine, Runner","rn_IR_Mean_Impact_Cost",34,0.34,"IR_Blown Head Cover (Turbine)_rn_mean",280845.862766458
"238",0.35,"Turbine, Runner","rn_IR_Mean_Impact_Cost",35,0.35,"IR_Blown Head Cover (Turbine)_rn_mean",336232.523292779
"239",0.36,"Turbine, Runner","rn_IR_Mean_Impact_Cost",36,0.36,"IR_Blown Head Cover (Turbine)_rn_mean",424336.242573476
"240",0.37,"Turbine, Runner","rn_IR_Mean_Impact_Cost",37,0.37,"IR_Blown Head Cover (Turbine)_rn_mean",474359.226532852
"241",0.38,"Turbine, Runner","rn_IR_Mean_Impact_Cost",38,0.38,"IR_Blown Head Cover (Turbine)_rn_mean",519428.909655326
"242",0.39,"Turbine, Runner","rn_IR_Mean_Impact_Cost",39,0.39,"IR_Blown Head Cover (Turbine)_rn_mean",563959.840803895
"243",0.4,"Turbine, Runner","rn_IR_Mean_Impact_Cost",40,0.4,"IR_Blown Head Cover (Turbine)_rn_mean",640280.431925376
"244",0.41,"Turbine, Runner","rn_IR_Mean_Impact_Cost",41,0.41,"IR_Blown Head Cover (Turbine)_rn_mean",789612.424939261
"245",0.42,"Turbine, Runner","rn_IR_Mean_Impact_Cost",42,0.42,"IR_Blown Head Cover (Turbine)_rn_mean",849649.280558993
"246",0.43,"Turbine, Runner","rn_IR_Mean_Impact_Cost",43,0.43,"IR_Blown Head Cover (Turbine)_rn_mean",908019.149741686
"247",0.44,"Turbine, Runner","rn_IR_Mean_Impact_Cost",44,0.44,"IR_Blown Head Cover (Turbine)_rn_mean",1024309.24328921
"248",0.45,"Turbine, Runner","rn_IR_Mean_Impact_Cost",45,0.45,"IR_Blown Head Cover (Turbine)_rn_mean",1103432.68380215
"249",0.46,"Turbine, Runner","rn_IR_Mean_Impact_Cost",46,0.46,"IR_Blown Head Cover (Turbine)_rn_mean",1201612.58149888
"250",0.47,"Turbine, Runner","rn_IR_Mean_Impact_Cost",47,0.47,"IR_Blown Head Cover (Turbine)_rn_mean",1317386.97485222
"251",0.48,"Turbine, Runner","rn_IR_Mean_Impact_Cost",48,0.48,"IR_Blown Head Cover (Turbine)_rn_mean",1463496.18565226
"252",0.49,"Turbine, Runner","rn_IR_Mean_Impact_Cost",49,0.49,"IR_Blown Head Cover (Turbine)_rn_mean",1558694.15864729
"253",0.5,"Turbine, Runner","rn_IR_Mean_Impact_Cost",50,0.5,"IR_Blown Head Cover (Turbine)_rn_mean",1830526.96759314
"254",0.51,"Turbine, Runner","rn_IR_Mean_Impact_Cost",51,0.51,"IR_Blown Head Cover (Turbine)_rn_mean",1948663.07232722
"255",0.52,"Turbine, Runner","rn_IR_Mean_Impact_Cost",52,0.52,"IR_Blown Head Cover (Turbine)_rn_mean",2082056.97330082
"256",0.53,"Turbine, Runner","rn_IR_Mean_Impact_Cost",53,0.53,"IR_Blown Head Cover (Turbine)_rn_mean",2226129.90767954
"257",0.54,"Turbine, Runner","rn_IR_Mean_Impact_Cost",54,0.54,"IR_Blown Head Cover (Turbine)_rn_mean",2370273.654611
"258",0.55,"Turbine, Runner","rn_IR_Mean_Impact_Cost",55,0.55,"IR_Blown Head Cover (Turbine)_rn_mean",2541337.3191006
"259",0.56,"Turbine, Runner","rn_IR_Mean_Impact_Cost",56,0.56,"IR_Blown Head Cover (Turbine)_rn_mean",2671909.12504173
"260",0.57,"Turbine, Runner","rn_IR_Mean_Impact_Cost",57,0.57,"IR_Blown Head Cover (Turbine)_rn_mean",2808390.93454524
"261",0.58,"Turbine, Runner","rn_IR_Mean_Impact_Cost",58,0.58,"IR_Blown Head Cover (Turbine)_rn_mean",2990948.72429548
"262",0.59,"Turbine, Runner","rn_IR_Mean_Impact_Cost",59,0.59,"IR_Blown Head Cover (Turbine)_rn_mean",3536212.97692702
"263",0.6,"Turbine, Runner","rn_IR_Mean_Impact_Cost",60,0.6,"IR_Blown Head Cover (Turbine)_rn_mean",3813310.50432911
"264",0.61,"Turbine, Runner","rn_IR_Mean_Impact_Cost",61,0.61,"IR_Blown Head Cover (Turbine)_rn_mean",4460552.18811298
"265",0.62,"Turbine, Runner","rn_IR_Mean_Impact_Cost",62,0.62,"IR_Blown Head Cover (Turbine)_rn_mean",4725280.69062306
"266",0.63,"Turbine, Runner","rn_IR_Mean_Impact_Cost",63,0.63,"IR_Blown Head Cover (Turbine)_rn_mean",5050991.92477118
"267",0.64,"Turbine, Runner","rn_IR_Mean_Impact_Cost",64,0.64,"IR_Blown Head Cover (Turbine)_rn_mean",5433682.70700364
"268",0.65,"Turbine, Runner","rn_IR_Mean_Impact_Cost",65,0.65,"IR_Blown Head Cover (Turbine)_rn_mean",6259903.83143401
"269",0.66,"Turbine, Runner","rn_IR_Mean_Impact_Cost",66,0.66,"IR_Blown Head Cover (Turbine)_rn_mean",6727063.18054896
"270",0.67,"Turbine, Runner","rn_IR_Mean_Impact_Cost",67,0.67,"IR_Blown Head Cover (Turbine)_rn_mean",7139582.46340638
"271",0.68,"Turbine, Runner","rn_IR_Mean_Impact_Cost",68,0.68,"IR_Blown Head Cover (Turbine)_rn_mean",7549540.93312263
"272",0.69,"Turbine, Runner","rn_IR_Mean_Impact_Cost",69,0.69,"IR_Blown Head Cover (Turbine)_rn_mean",8362393.77809745
"273",0.7,"Turbine, Runner","rn_IR_Mean_Impact_Cost",70,0.7,"IR_Blown Head Cover (Turbine)_rn_mean",8672312.16205188
"274",0.71,"Turbine, Runner","rn_IR_Mean_Impact_Cost",71,0.71,"IR_Blown Head Cover (Turbine)_rn_mean",9984849.99007029
"275",0.72,"Turbine, Runner","rn_IR_Mean_Impact_Cost",72,0.72,"IR_Blown Head Cover (Turbine)_rn_mean",11059206.9605775
"276",0.73,"Turbine, Runner","rn_IR_Mean_Impact_Cost",73,0.73,"IR_Blown Head Cover (Turbine)_rn_mean",11457913.7143237
"277",0.74,"Turbine, Runner","rn_IR_Mean_Impact_Cost",74,0.74,"IR_Blown Head Cover (Turbine)_rn_mean",11873905.805372
"278",0.75,"Turbine, Runner","rn_IR_Mean_Impact_Cost",75,0.75,"IR_Blown Head Cover (Turbine)_rn_mean",12355787.2456528
"279",0.76,"Turbine, Runner","rn_IR_Mean_Impact_Cost",76,0.76,"IR_Blown Head Cover (Turbine)_rn_mean",12803019.804713
"280",0.77,"Turbine, Runner","rn_IR_Mean_Impact_Cost",77,0.77,"IR_Blown Head Cover (Turbine)_rn_mean",13613427.2665287
"281",0.78,"Turbine, Runner","rn_IR_Mean_Impact_Cost",78,0.78,"IR_Blown Head Cover (Turbine)_rn_mean",15484928.6218465
"282",0.79,"Turbine, Runner","rn_IR_Mean_Impact_Cost",79,0.79,"IR_Blown Head Cover (Turbine)_rn_mean",16326243.5627224
"283",0.8,"Turbine, Runner","rn_IR_Mean_Impact_Cost",80,0.8,"IR_Blown Head Cover (Turbine)_rn_mean",16871709.4648024
"284",0.81,"Turbine, Runner","rn_IR_Mean_Impact_Cost",81,0.81,"IR_Blown Head Cover (Turbine)_rn_mean",18565592.6874813
"285",0.82,"Turbine, Runner","rn_IR_Mean_Impact_Cost",82,0.82,"IR_Blown Head Cover (Turbine)_rn_mean",20176682.9610124
"286",0.83,"Turbine, Runner","rn_IR_Mean_Impact_Cost",83,0.83,"IR_Blown Head Cover (Turbine)_rn_mean",22042627.2049689
"287",0.84,"Turbine, Runner","rn_IR_Mean_Impact_Cost",84,0.84,"IR_Blown Head Cover (Turbine)_rn_mean",24430928.424508
"288",0.85,"Turbine, Runner","rn_IR_Mean_Impact_Cost",85,0.85,"IR_Blown Head Cover (Turbine)_rn_mean",25650142.8254685
"289",0.86,"Turbine, Runner","rn_IR_Mean_Impact_Cost",86,0.86,"IR_Blown Head Cover (Turbine)_rn_mean",26786150.3447936
"290",0.87,"Turbine, Runner","rn_IR_Mean_Impact_Cost",87,0.87,"IR_Blown Head Cover (Turbine)_rn_mean",29435843.1069883
"291",0.88,"Turbine, Runner","rn_IR_Mean_Impact_Cost",88,0.88,"IR_Blown Head Cover (Turbine)_rn_mean",30340171.8478882
"292",0.89,"Turbine, Runner","rn_IR_Mean_Impact_Cost",89,0.89,"IR_Blown Head Cover (Turbine)_rn_mean",32656461.8951955
"293",0.9,"Turbine, Runner","rn_IR_Mean_Impact_Cost",90,0.9,"IR_Blown Head Cover (Turbine)_rn_mean",33602244.2175258
"294",0.91,"Turbine, Runner","rn_IR_Mean_Impact_Cost",91,0.91,"IR_Blown Head Cover (Turbine)_rn_mean",36166402.4134165
"295",0.92,"Turbine, Runner","rn_IR_Mean_Impact_Cost",92,0.92,"IR_Blown Head Cover (Turbine)_rn_mean",37497399.9583632
"296",0.93,"Turbine, Runner","rn_IR_Mean_Impact_Cost",93,0.93,"IR_Blown Head Cover (Turbine)_rn_mean",39205037.6950889
"297",0.94,"Turbine, Runner","rn_IR_Mean_Impact_Cost",94,0.94,"IR_Blown Head Cover (Turbine)_rn_mean",40308633.0648845
"298",0.95,"Turbine, Runner","rn_IR_Mean_Impact_Cost",95,0.95,"IR_Blown Head Cover (Turbine)_rn_mean",45289338.2886001
"299",0.96,"Turbine, Runner","rn_IR_Mean_Impact_Cost",96,0.96,"IR_Blown Head Cover (Turbine)_rn_mean",46541283.2218652
"300",0.97,"Turbine, Runner","rn_IR_Mean_Impact_Cost",97,0.97,"IR_Blown Head Cover (Turbine)_rn_mean",49498939.7059067
"301",0.98,"Turbine, Runner","rn_IR_Mean_Impact_Cost",98,0.98,"IR_Blown Head Cover (Turbine)_rn_mean",51594049.4279387
"302",0.99,"Turbine, Runner","rn_IR_Mean_Impact_Cost",99,0.99,"IR_Blown Head Cover (Turbine)_rn_mean",53787271.6796171
"303",1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",100,1,"IR_Blown Head Cover (Turbine)_rn_mean",63643418.4909711
"304",0,"Turbine, Runner","rn_IR_Mean_Impact_Cost",0,0,"IR_Broken Shear Pin_rn_mean",0.0460865410418664
"305",0.01,"Turbine, Runner","rn_IR_Mean_Impact_Cost",1,0.01,"IR_Broken Shear Pin_rn_mean",0.598457098847585
"306",0.02,"Turbine, Runner","rn_IR_Mean_Impact_Cost",2,0.02,"IR_Broken Shear Pin_rn_mean",2.02300426648578
"307",0.03,"Turbine, Runner","rn_IR_Mean_Impact_Cost",3,0.03,"IR_Broken Shear Pin_rn_mean",5.96067437060898
"308",0.04,"Turbine, Runner","rn_IR_Mean_Impact_Cost",4,0.04,"IR_Broken Shear Pin_rn_mean",14.3982428713014
"309",0.05,"Turbine, Runner","rn_IR_Mean_Impact_Cost",5,0.05,"IR_Broken Shear Pin_rn_mean",26.9712679419451
"310",0.06,"Turbine, Runner","rn_IR_Mean_Impact_Cost",6,0.06,"IR_Broken Shear Pin_rn_mean",44.4478780839885
"311",0.07,"Turbine, Runner","rn_IR_Mean_Impact_Cost",7,0.07,"IR_Broken Shear Pin_rn_mean",67.756655257209
"312",0.08,"Turbine, Runner","rn_IR_Mean_Impact_Cost",8,0.08,"IR_Broken Shear Pin_rn_mean",132.343459007958
"313",0.09,"Turbine, Runner","rn_IR_Mean_Impact_Cost",9,0.09,"IR_Broken Shear Pin_rn_mean",198.585183971969
"314",0.1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",10,0.1,"IR_Broken Shear Pin_rn_mean",273.038927345982
"315",0.11,"Turbine, Runner","rn_IR_Mean_Impact_Cost",11,0.11,"IR_Broken Shear Pin_rn_mean",430.415721986583
"316",0.12,"Turbine, Runner","rn_IR_Mean_Impact_Cost",12,0.12,"IR_Broken Shear Pin_rn_mean",575.281173485679
"317",0.13,"Turbine, Runner","rn_IR_Mean_Impact_Cost",13,0.13,"IR_Broken Shear Pin_rn_mean",783.499655851455
"318",0.14,"Turbine, Runner","rn_IR_Mean_Impact_Cost",14,0.14,"IR_Broken Shear Pin_rn_mean",965.024105395135
"319",0.15,"Turbine, Runner","rn_IR_Mean_Impact_Cost",15,0.15,"IR_Broken Shear Pin_rn_mean",1586.86317355204
"320",0.16,"Turbine, Runner","rn_IR_Mean_Impact_Cost",16,0.16,"IR_Broken Shear Pin_rn_mean",2117.57195121056
"321",0.17,"Turbine, Runner","rn_IR_Mean_Impact_Cost",17,0.17,"IR_Broken Shear Pin_rn_mean",2640.5798179035
"322",0.18,"Turbine, Runner","rn_IR_Mean_Impact_Cost",18,0.18,"IR_Broken Shear Pin_rn_mean",4009.05909306074
"323",0.19,"Turbine, Runner","rn_IR_Mean_Impact_Cost",19,0.19,"IR_Broken Shear Pin_rn_mean",5329.22911667016
"324",0.2,"Turbine, Runner","rn_IR_Mean_Impact_Cost",20,0.2,"IR_Broken Shear Pin_rn_mean",6195.63589348971
"325",0.21,"Turbine, Runner","rn_IR_Mean_Impact_Cost",21,0.21,"IR_Broken Shear Pin_rn_mean",9127.13519241632
"326",0.22,"Turbine, Runner","rn_IR_Mean_Impact_Cost",22,0.22,"IR_Broken Shear Pin_rn_mean",10863.1394241634
"327",0.23,"Turbine, Runner","rn_IR_Mean_Impact_Cost",23,0.23,"IR_Broken Shear Pin_rn_mean",12839.6217557495
"328",0.24,"Turbine, Runner","rn_IR_Mean_Impact_Cost",24,0.24,"IR_Broken Shear Pin_rn_mean",14557.6435181551
"329",0.25,"Turbine, Runner","rn_IR_Mean_Impact_Cost",25,0.25,"IR_Broken Shear Pin_rn_mean",17798.8076823393
"330",0.26,"Turbine, Runner","rn_IR_Mean_Impact_Cost",26,0.26,"IR_Broken Shear Pin_rn_mean",20211.9923045129
"331",0.27,"Turbine, Runner","rn_IR_Mean_Impact_Cost",27,0.27,"IR_Broken Shear Pin_rn_mean",24083.8671451917
"332",0.28,"Turbine, Runner","rn_IR_Mean_Impact_Cost",28,0.28,"IR_Broken Shear Pin_rn_mean",28162.8338759227
"333",0.29,"Turbine, Runner","rn_IR_Mean_Impact_Cost",29,0.29,"IR_Broken Shear Pin_rn_mean",33555.5918408401
"334",0.3,"Turbine, Runner","rn_IR_Mean_Impact_Cost",30,0.3,"IR_Broken Shear Pin_rn_mean",37165.0898752081
"335",0.31,"Turbine, Runner","rn_IR_Mean_Impact_Cost",31,0.31,"IR_Broken Shear Pin_rn_mean",41484.5683149641
"336",0.32,"Turbine, Runner","rn_IR_Mean_Impact_Cost",32,0.32,"IR_Broken Shear Pin_rn_mean",49890.9685802689
"337",0.33,"Turbine, Runner","rn_IR_Mean_Impact_Cost",33,0.33,"IR_Broken Shear Pin_rn_mean",56135.8078432731
"338",0.34,"Turbine, Runner","rn_IR_Mean_Impact_Cost",34,0.34,"IR_Broken Shear Pin_rn_mean",66781.5850457027
"339",0.35,"Turbine, Runner","rn_IR_Mean_Impact_Cost",35,0.35,"IR_Broken Shear Pin_rn_mean",73739.6080968
"340",0.36,"Turbine, Runner","rn_IR_Mean_Impact_Cost",36,0.36,"IR_Broken Shear Pin_rn_mean",83664.2703382031
"341",0.37,"Turbine, Runner","rn_IR_Mean_Impact_Cost",37,0.37,"IR_Broken Shear Pin_rn_mean",91940.0300083535
"342",0.38,"Turbine, Runner","rn_IR_Mean_Impact_Cost",38,0.38,"IR_Broken Shear Pin_rn_mean",105731.936331401
"343",0.39,"Turbine, Runner","rn_IR_Mean_Impact_Cost",39,0.39,"IR_Broken Shear Pin_rn_mean",119133.243556703
"344",0.4,"Turbine, Runner","rn_IR_Mean_Impact_Cost",40,0.4,"IR_Broken Shear Pin_rn_mean",153201.7771391
"345",0.41,"Turbine, Runner","rn_IR_Mean_Impact_Cost",41,0.41,"IR_Broken Shear Pin_rn_mean",164946.018257388
"346",0.42,"Turbine, Runner","rn_IR_Mean_Impact_Cost",42,0.42,"IR_Broken Shear Pin_rn_mean",186250.28534666
"347",0.43,"Turbine, Runner","rn_IR_Mean_Impact_Cost",43,0.43,"IR_Broken Shear Pin_rn_mean",225161.003578853
"348",0.44,"Turbine, Runner","rn_IR_Mean_Impact_Cost",44,0.44,"IR_Broken Shear Pin_rn_mean",246478.58958596
"349",0.45,"Turbine, Runner","rn_IR_Mean_Impact_Cost",45,0.45,"IR_Broken Shear Pin_rn_mean",264819.078654905
"350",0.46,"Turbine, Runner","rn_IR_Mean_Impact_Cost",46,0.46,"IR_Broken Shear Pin_rn_mean",303459.013133035
"351",0.47,"Turbine, Runner","rn_IR_Mean_Impact_Cost",47,0.47,"IR_Broken Shear Pin_rn_mean",344194.520965185
"352",0.48,"Turbine, Runner","rn_IR_Mean_Impact_Cost",48,0.48,"IR_Broken Shear Pin_rn_mean",366801.719390019
"353",0.49,"Turbine, Runner","rn_IR_Mean_Impact_Cost",49,0.49,"IR_Broken Shear Pin_rn_mean",404751.211703824
"354",0.5,"Turbine, Runner","rn_IR_Mean_Impact_Cost",50,0.5,"IR_Broken Shear Pin_rn_mean",432251.458188498
"355",0.51,"Turbine, Runner","rn_IR_Mean_Impact_Cost",51,0.51,"IR_Broken Shear Pin_rn_mean",473227.629361399
"356",0.52,"Turbine, Runner","rn_IR_Mean_Impact_Cost",52,0.52,"IR_Broken Shear Pin_rn_mean",502341.32827756
"357",0.53,"Turbine, Runner","rn_IR_Mean_Impact_Cost",53,0.53,"IR_Broken Shear Pin_rn_mean",535724.041478246
"358",0.54,"Turbine, Runner","rn_IR_Mean_Impact_Cost",54,0.54,"IR_Broken Shear Pin_rn_mean",565463.391142697
"359",0.55,"Turbine, Runner","rn_IR_Mean_Impact_Cost",55,0.55,"IR_Broken Shear Pin_rn_mean",599613.902736284
"360",0.56,"Turbine, Runner","rn_IR_Mean_Impact_Cost",56,0.56,"IR_Broken Shear Pin_rn_mean",638359.325612113
"361",0.57,"Turbine, Runner","rn_IR_Mean_Impact_Cost",57,0.57,"IR_Broken Shear Pin_rn_mean",674588.332284175
"362",0.58,"Turbine, Runner","rn_IR_Mean_Impact_Cost",58,0.58,"IR_Broken Shear Pin_rn_mean",724893.255198454
"363",0.59,"Turbine, Runner","rn_IR_Mean_Impact_Cost",59,0.59,"IR_Broken Shear Pin_rn_mean",843777.709216225
"364",0.6,"Turbine, Runner","rn_IR_Mean_Impact_Cost",60,0.6,"IR_Broken Shear Pin_rn_mean",931088.799906185
"365",0.61,"Turbine, Runner","rn_IR_Mean_Impact_Cost",61,0.61,"IR_Broken Shear Pin_rn_mean",982974.946633849
"366",0.62,"Turbine, Runner","rn_IR_Mean_Impact_Cost",62,0.62,"IR_Broken Shear Pin_rn_mean",1065546.51729741
"367",0.63,"Turbine, Runner","rn_IR_Mean_Impact_Cost",63,0.63,"IR_Broken Shear Pin_rn_mean",1173745.1865931
"368",0.64,"Turbine, Runner","rn_IR_Mean_Impact_Cost",64,0.64,"IR_Broken Shear Pin_rn_mean",1224453.89119642
"369",0.65,"Turbine, Runner","rn_IR_Mean_Impact_Cost",65,0.65,"IR_Broken Shear Pin_rn_mean",1286556.2698678
"370",0.66,"Turbine, Runner","rn_IR_Mean_Impact_Cost",66,0.66,"IR_Broken Shear Pin_rn_mean",1353514.86820845
"371",0.67,"Turbine, Runner","rn_IR_Mean_Impact_Cost",67,0.67,"IR_Broken Shear Pin_rn_mean",1437922.65793284
"372",0.68,"Turbine, Runner","rn_IR_Mean_Impact_Cost",68,0.68,"IR_Broken Shear Pin_rn_mean",1494005.4571573
"373",0.69,"Turbine, Runner","rn_IR_Mean_Impact_Cost",69,0.69,"IR_Broken Shear Pin_rn_mean",1552660.15887001
"374",0.7,"Turbine, Runner","rn_IR_Mean_Impact_Cost",70,0.7,"IR_Broken Shear Pin_rn_mean",1625884.02042818
"375",0.71,"Turbine, Runner","rn_IR_Mean_Impact_Cost",71,0.71,"IR_Broken Shear Pin_rn_mean",1730694.63026872
"376",0.72,"Turbine, Runner","rn_IR_Mean_Impact_Cost",72,0.72,"IR_Broken Shear Pin_rn_mean",1829245.68525317
"377",0.73,"Turbine, Runner","rn_IR_Mean_Impact_Cost",73,0.73,"IR_Broken Shear Pin_rn_mean",1924445.86945377
"378",0.74,"Turbine, Runner","rn_IR_Mean_Impact_Cost",74,0.74,"IR_Broken Shear Pin_rn_mean",2004981.40106715
"379",0.75,"Turbine, Runner","rn_IR_Mean_Impact_Cost",75,0.75,"IR_Broken Shear Pin_rn_mean",2105507.64856536
"380",0.76,"Turbine, Runner","rn_IR_Mean_Impact_Cost",76,0.76,"IR_Broken Shear Pin_rn_mean",2177168.83459417
"381",0.77,"Turbine, Runner","rn_IR_Mean_Impact_Cost",77,0.77,"IR_Broken Shear Pin_rn_mean",2342894.95111414
"382",0.78,"Turbine, Runner","rn_IR_Mean_Impact_Cost",78,0.78,"IR_Broken Shear Pin_rn_mean",2488908.43037217
"383",0.79,"Turbine, Runner","rn_IR_Mean_Impact_Cost",79,0.79,"IR_Broken Shear Pin_rn_mean",2845722.26155749
"384",0.8,"Turbine, Runner","rn_IR_Mean_Impact_Cost",80,0.8,"IR_Broken Shear Pin_rn_mean",2952947.71487227
"385",0.81,"Turbine, Runner","rn_IR_Mean_Impact_Cost",81,0.81,"IR_Broken Shear Pin_rn_mean",3173180.28381995
"386",0.82,"Turbine, Runner","rn_IR_Mean_Impact_Cost",82,0.82,"IR_Broken Shear Pin_rn_mean",3513186.96861043
"387",0.83,"Turbine, Runner","rn_IR_Mean_Impact_Cost",83,0.83,"IR_Broken Shear Pin_rn_mean",3616692.44330223
